sequence_sha256,taxid,length,source_accessions,association_degree
c7e22feac114f2e0fb33e239d8ddc940c9c5d8f0143aad052253ccece56c1bc2,9606,533,Q9H5N1-2,0
c7e3c6d43a2903c41aa0a2edeeca087956e74c3946d76812e5a0f0eb29b39b27,9606,976,Q8N9B5-2,0
c7e7e2ad3451a2c1c13145d3b44a1c10a8c5ae139b7c8e52fd3338d6c18ed282,9606,549,Q14584,0
c7e920fd4bedf3d69d790dcb40cc27b05e17211ccf7df8f4b5e8c33818b88f96,9606,913,P26045,15
c7ea7302fd8c4d4c52c9e7ec2c0c9fa86ffd3c0e5d36fb43f2eb27ab6357cd1d,9606,496,Q2M1J6,1
c7f03ab966fff9af711b081f677c42e9f75291557ead868be3e730d4540e0b46,9606,221,O60636,0
c7f982aa0afa168f06fb22ba0d66abd196aa829ba1086730aeea6a759cb9c485,9606,930,Q9UNA0,1
c7fbad6b1a043280dec9ef0df69a730f7b60292cb70eb7161813f3449e63a202,9606,348,Q5VVQ6,0
c8002818ccc139ee0f431112255d98fc9a34220d4bf9510b7d47c3ca6bb57ffc,9606,265,Q96BI3;Q96BI3-1,2
c800698ec9e17da4d2bbc390698ce12b691069d86f0ca48975241a39e2a17b7b,9606,278,Q9BTZ2,1
c802cb1803b1960858bfa4fb19ac5c2a9e3fb7dd0e2931c4ee808c4caa982122,9606,672,P17252,8
c80371909542607dc12e0dadd31eaaa2bec00f37d7711a138cce2dbc8ee9db37,9606,132,O00253,0
c80373e2ef75cb01ff47dfb27d7ecb0b325b68a510b77dd3b71cf04341f5f06f,9606,481,Q96J87,0
c80b782eaa730a039a191a8c2cdcec7e5268e1ce5884f4063f3e5924d379ed4a,9606,1314,Q5XPI4,3
c80da9c2666361783d5d32692f7ce89476e56cd74fcd3476baec44cb3d8f9286,9606,162,H3BR04,0
c810b325fa7513d9202a09254b2ba45589b321d576e3f4034cda5279d1186e98,9606,108,O43521-3,1
c815a3d78e06b3840ec5b28accf6bbe80eb6776c273c2e55dce3011830fc4d4d,9606,808,Q3KQU3-4,2
c81a18b255a2039a9035cac1258b750e852013d7015d36f5d2d5f7fd5fe4233f,9606,490,Q9BW62,6
c81a82ccb562ad1b33d2b72d5ee1207b6fa5e7d29f6060326dc6bb6f9451a682,9606,307,Q96IW7,0
c81b4e9e806e0ace9f779e65477e6c988dea6cad5eecfbcb35f2364c5fc884dd,9606,821,P21802;P21802-1,15
c82867667f4ffe9aecf61abb9d49831b82d920899b375a959bdb79e5ba5868b7,9606,475,Q9BPZ7-3,1
c8291ec675e8b557a3c2927c2ca80489cda4034c1f304026bf3ceb5dd0834254,9606,219,P56880,0
c829264e01da934c1a64044272949af45a84e547f8331c412b22e28180cd6564,9606,788,Q9Y6N8,1
c829d2074d7ed6d4fca5d366637d553c45790f5a14c7c9ccca856ee0788da754,9606,326,Q2KHT4-3,0
c829d63960684658f69a9d7671566cfceccc4572fe474f88ea9f783d2d87b2ea,9606,538,Q86TJ5,0
c82b2bc51108c3f2e2959e051a47ae22bcac265e30ea947559f614ffbc4d5850,9606,505,P50995;Q5T0G8,9
c82b6b97519d7e158cac0a3138726b2fe4664c450d833c6d5d2a51a9728cb6a9,9606,217,Q9NUP1,1
c835bc54e2c1a2e7ab7a183af127a61aea6a1a39fac39c9703297ecd93ffd9aa,9606,171,P04234,0
c83c4437e174e2b2c555b91e1df6a45ce2ed01a4d4f6b63b4af80337d1642a78,9606,459,Q9Y330,0
c83e73ba314b8c3dec954f6435ab68e30a2539292b3468764292d2a755a7b28d,9606,417,P05981,0
c83ff823777abf85e071dcdc1490e0b6c839cab4c687ded15f0c73b172954e76,9606,1565,O15061,3
c84d5eb726c16a00fa3c945147051c325315cd26ccdd9826914d8c2fd702178e,9606,1677,Q02952-3,8
c8527780068ed3a3d76646e2b203350b3d44f755e1cc7838b676533db72bcc88,9606,106,P0CG05,3
c8527c2679f75193db295f67d4c7aa6a4029a209224ceca96834c97035cf8cb8,9606,381,O43567,1
c85cb779a60320b74b489d8cb731e596adf62887b8c7578d5797e0a09ce6e547,9606,198,P80188,6
c85cff792e5735669b6ee4ccd56a38b2badf0e650cc13472302b6095363dffdb,9606,530,Q9HAW8;Q9HAW8-1,0
c86266cbe482b3e1895051693e66bd1b1ce3c8592612d5ac5ef2668531329b59,9606,1495,Q5VYS8,16
c863c1407a2d80005005071f0eaf56c0959631c9b84fcdc43538c0eb77bc7d13,9606,700,Q14978-3,9
c867b91e8f3c89a494808456f070b4d9bc82bf6cb7fabf249a9f594da80e2c4b,9606,407,Q8N7U7-2,0
c8691119711a3dceabcdaf48332e2d5b3e6d666a51f2b3a5be31f533fa38d46b,9606,813,Q9Y6W3,5
c86abc69c529f05b3870e28d8a5f7e884eb0d33069feedf7e24a7233aa490213,9606,234,Q96DC9,0
c86ffbd06333abddc54acfeeb06b2ae5c17544d1c321f56be84267dbc0e795d6,9606,397,Q9HB65,0
c87091ca84f8ef50cfe006fd3d301bd0091c824bd1913315b7cb3a2dbdba2e8d,9606,1268,Q8N3U4-2,4
c8736343be48eb75e1a9c40625f2c7b55a72e8da2ed3ead9f1178234e51365dc,9606,334,Q5SQQ9,0
c874fa9e2dd70dfb90cc6b3b9b705691233a14dd58a7635c107815edf8adade3,9606,598,Q6P1W5,13
c8752b292d964b71c26970af64c977825c675705c4bac58661705710d832752e,9606,552,Q9UJY5-4,0
c87774f0852fc0b856d60e1c37650fabba0ca10facc5cf87ab2501f3e182e3b2,9606,677,A0A024R2L1;Q8TAF3;Q8TAF3-1,8
c8781f692b903184bfd7c2bf9a5b58e2c25156afa21d3ed63ddf2b8017d484d4,9606,441,Q9HAW8-2,0
c879d1c7d56c7a1ed9a744ed091a7774edda9be75c6ddd63eef941607e3762d6,9606,1219,Q9NZ71,1
c87a938842696111a595f5f8d5d8197b76a296a42158d5f823045ef2564f2bae,9606,605,O95671-2,2
c87ba5d94cdb6e81389076946ffe24d9e1e8625e8b8e92e74d5f83ce61d69a48,559292,491,Q12342,1
c881109898932c3d6052c17c1430c8ff20e93a138276cd1349c87159901f93ed,9606,158,K7ENI5,1
c88796bbf9b9db7ae0bc414f27fc598b6c8e1c9c32719d6a145a2e7beed2b11d,9606,304,B4DYY6,1
c88909e86fc7b6b0ea7ae041302a615b2cbd29aa19a58ad100015c7423dbb458,9606,557,Q9H857-2,0
c889868897b0353218c09ce0d9a7b2f0238d4e0f0c0b4e01ba559c120f43fdf9,9606,403,Q8IWR1,3
c88a9e28b5c7f70896fcf4166b8084777a35cc847ccb381a97aa2b8816afbc9a,9606,818,Q9H158-2,0
c89391d6b8fd843fa45bb1c26e3d1c0c6754663cd2e16a9fab3eb41abe2704c9,9606,894,Q2TBE0;Q2TBE0-1,3
c89581e9dcd533f30f82a8c96a1b77ddeb4a1ad9617704d22f4ec5627b0d8ad4,9606,473,P08779,3
c899159a54e5767a41966bcdd43d2dc6068254fb6bab58a2b80d48e817880b0a,9606,133,E9PS34,0
c8a20c9283b1f7692d656f1fd4b613c674227ae6d47db8a16f5383e37813f5a5,9606,344,Q16589,1
c8a5c83546ba999de8e54b84cdb00a15142aa3cf671b8378b303240d1058bd82,9606,475,Q96FB5,0
c8a6cfb8494fce4218a3312048f5fb4deda09aed1e862b9beac560ace65551be,9606,750,Q86UE8-2,0
c8af0f942d9757b19034a0c024e92dfa3e8368338916c51d59b3edc78388336f,9606,551,Q9Y228,13
c8b3149a3126569e47899df1304f5a3ba6043ccd7b15a9121648654d40b64c8b,9606,323,Q13516,0
c8b4f93dde641435e89fd13e2ee8c7009cf02dba2d23f2e5850c127b7ead42e3,9606,350,O75787;O75787-1,8
c8b6bf529256763750db1c6129bd575ccbf29d27a12c9c66aef3bec597cc0c86,9606,419,Q8N9Z0-2,0
c8b8a5c2bda730e669461e8a75e3a42e4518bf07c7ba43e13602954204430bd7,9606,376,O15519-PRO_0000004678,0
c8b8bc4692cf19efabd03569c82629512769bb5ce2e214155527f0dd3aa458ee,9606,358,O43516-4,0
c8ba43aee5175d8ba0f07834fa165449c55770db53589dcec257a1217a1165b2,9606,1097,Q9H6N6,0
c8ba5ff4f7085456620f7b9eca0e31e3acf57c89254cb298de74d0673f1fbff7,9606,462,H3BQ00,1
c8be2992b4b1c39f14ab290bf076ba5126a75697ea5b81a88299b0ac3c8ee77e,9606,886,Q8N2Y6,0
c8c27922aab00c1c37005398a850d5bd1bcaea569604cc19e4726fd37786e83a,9606,1082,Q13367,2
c8c3035604f76f896bc361ac3d0a386de054d51aeef0d103b6479dd92d219b1d,9606,271,A0PG75,0
c8c9ae49cb8dcf9788b58bd1bbd8367d76101043dcf1a1a2244e158858f921e0,559292,306,P26448,5
c8ceba56e69fe53133104ad126c219c4bd934537753c227f08c0dcd6668b31b8,9606,529,Q9UKB1-3,0
c8d5f4645d6d762853ec68638776753e0cd71c53137db8d2390337441b49fd3f,9606,855,Q8WXH0-3,1
c8d7d5efbdc92efd0e8c597fb765fdbcbc01e6b93f55322347b0167253faa517,9606,355,Q9H3M9,0
c8e16d8b36d4a8d3334c6c4ea972b1c17cb6ec0ae007c8082706de639609284e,9606,346,O15481,0
c8e19b16b0ea325a7bb07e5b76632b49956b67013ea8da36f9f484e9940a25d7,9606,628,Q8WY36-3,0
c8e1c55da65999d47cea2534e1238ce1416bde4b470cb23391e0576e927c1119,9606,904,Q7Z2K6,6
c8e872e867a2bf8f56ef50978e0ee1221d1d1e08386dba9beb1c5cd78f0b860e,9606,370,E5KN59,0
c8e90ea71b5f93475a6a79b602ec9b2985efbc1e0655ae18f2d7a8c35737f6da,9606,1446,Q13635-2,0
c8e9eda88b795f6a6e24ed62a85b5352d91e466715ae0c4f319bc190669137e0,9606,339,P20226;P20226-1,34
c8f624ba18e08db5c40db37ef39ff0c1ec4e48674165301945edd0d07b1db740,9606,1135,Q8IX12-2,6
c8f74c9b8468adfb6426874597e6433123ffa7811622f997c8cd26594f8c1a6f,9606,249,P01137-PRO_0000033762,0
c8fa66ccee1a253bfa016d1c9290725df0fd56da9b40f23223626586d81510cb,9606,412,P10600,0
c8ff288a25f2c2bb907db084308137bff67b71aeca1e9b7cd6e2a1e3db003eb7,9606,644,Q6NUN9,8
c901a8a384fea6feea46dc8e67570910a8a9bb96be3b2861c6299ec4999ef687,9606,616,P27694,11
c904032d7c1bef636ab28dd7cd9e2033caf219515b2a921433a7ac0ade7e395c,9606,523,P35398;P35398-2,2
c906f97675f4b177918d625bbf030acfcd62222b739475b9ac89a8440376d6f0,9606,588,Q676U5-2,0
c90e573b40f20af0aa5a84cfe5552c690e422b24c86e23771b796be8091aac48,9606,625,A6NNW6,0
c90e8a61f8b5f38184a4b0dd3a9b86eda15f9ea5932f756e0f4d2068bb979437,9606,668,Q8IZF0-2,0
c9144e8a63aa8c3d4149002416bc1768b6b69505b4a2008b23dad23fc6166434,9606,168,P42773,2
c916d0a6dbd01f5f73d99d46117e786b96f6038b7d15c002d5eec3a9a55be4fb,9606,600,Q9BV36,4
c91a4336a1c050f5292f28f762b4d221c8e501da8e8ed83be2277fd7c4fd9c2c,9606,280,P21912,14
c91d27d3352cd8619fffbd14d6583fb82e0a648bc8d24aff72e964c392da2589,9606,500,P05155,13
c91f387d6cb02a8334f17cb2e0cace199ee8f9cb09be580c9af0496c7c0a08a4,9606,170,Q9H773,5
c91fef75313ec906651a71f88a1e68da3b29d1f5e0fd72f50dc1d34b6b8ea245,9606,97,A8MV81,0
c9215330c13ad3bbe6f55b42878aee62972a3217324f98aa5a4eb15f8db2ebdc,9606,193,Q9BW11-3,0
c921b1b92c964795882adad311037078a08c6f98be308a65a30e907e191c4667,9606,167,Q8IUG1,0
c92645e52ff3edbdafb1aff268f6318685f3a24a416f9992cde7fbab27c41e57,9606,147,H7BZJ3,0
c92893c56503ddadb712706b7fcbe95cd53e674e5aa4156796d8e53c96d1284d,9606,505,O43660-2,0
c9298ee829f9eae6ee415d6272f08a898b5d533293205d5616f67f82a23b1f69,9606,639,P17025,0
c929d6e535ca2db15c5c74987c58c0308b43a5b2234390f1782fb3c8a800eb91,9606,355,P19086,1
c92af2f719d5be40cc7abf42ac9f25a74082101f0db13ede787379e0e46fb232,9606,347,A8MVJ9,2
c930a62dcd6c4d61601ae7787d92f2eb1fec1063da20a6e053805de2d0d6422a,9606,953,Q9UPV9,4
c9345221478ff72d0316f422d9a9ee446480b73d330ac4869b78a60b329d4168,9606,89,P55774,0
c93bdbd1a4985b39e413e95b445f96ff4a1ad468d943c18ba2d0453d74d911f4,9606,193,P37235,6
c93ec82c2c6372bb32b7a98e00fe503bb0407115e540dc53a8adce8d2f84409c,9606,172,Q3ZCW2,0
c9427a2924e675ebdaafb5bd48ac87a86a0b82ea5496676befc91b72dab25bc9,9606,362,Q96P71-2,0
c942a402c587890f8ae3ac39a033212f5b4b109d0b4b26170e7294dbac3b5553,9606,706,P48067;P48067-1,1
c9445fe4344403c0a500f4377cae82b243a2cf0f1a86ea1e3eae64644a315419,9606,313,Q8NI38,1
c949d59d4a5b0e30e17245df9940f2ba6dda9d6a59dad86005dff1882ca3182d,9606,414,P00749-2,0
c94acccca7cb2f9459d2544eb7edfb5efe68797c7f318bedd9d65b6d2df2229e,9606,308,Q9NXF8,1
c950c7f43cc808f064925b31f0cfb8082f23ba1d11313e9fc45821c9967d278b,9606,381,P07988,0
c953a7fc749f8d241ccf18b2b5418c52abb6c2e29cbe024541116fb187912e95,9606,210,P19429;Q6FGX2,9
c958aa4e1c6ef83c0f3d30846cdc8285c0648c019b4a0bb4f5e9d2c9fac0bcfd,9606,443,Q9HD23,5
c95b00116d73dbfcf3dbbcabef5be7e00f25bd343275c0b57005ba68a12d3c66,9606,434,Q9UKT6,0
c95bd4d401f6c31a746e5c6714ccea797a954d29f1843ea24f75ee62c8eb2fe4,9606,417,Q96E29,4
c961d3ac0188b05d31035d094f988f0d6e3de95c9c15b9ac01ddfb9c7595c83f,9606,291,Q8WZ04,0
c972cd4cb97c92cc5c234c0f41d40d9ecd8d334e1eaf75b07df0cbbf91989ede,9606,404,Q15386-3,0
c9813f3830557ccd166c1ca58576afe842e18a6ca1ee691fef74378a2a28fa1f,9606,139,D6RC25,1
c98449d894364f84972d826a6ccc75075c99ee5d75187e2b1ce0d2ba7f9c9788,9606,958,P48357-3,0
c984fc08fdfdd909b346e605afd8c8cabcc72919fab20e9e9c4e5a5d12f54cd9,9606,677,Q6NXG1-3,0
c985034dc82a17feddef34429c5265038e8d676bce8b7d60729c3aa3a6b0788e,9606,204,Q9UD71,0
c9880fe95dbff0b8d5d833063904f5263953363bbf3e1d3c368e17375dc96b6f,9606,537,Q1RMY5,0
c98963b3fed1e6c494d1b2216f46ae82e79ebbc4d0421f64083c5d23bc9cdeb8,9606,557,Q13596-3,0
c98bc6b1ebb3f3864869706c689e6589ad7201e23223761b696bd3f1cc1bcd72,9606,462,Q96EZ8,10
c98d3c8e5709948bb09f857e3dc0efb9ae70af94a5672a0a3bbcc44cd320203e,9606,294,O95873,2
c9974f5bb837471208c5bce8531ec3103d4af156ec346dc7b02dd97630d17128,9606,218,Q15907,11
c997d9577170e24167d4847a141bf5975bef24849bc4a2ff43163a7860225748,9606,537,Q9ULV1,3
c9996ffe4f3651e0ae3c0df33beeeaeebcf924a8b505d5ecb15e538d68ca0bc6,9606,128,P06881,0
c99a8829d634437fcf2bb8cba2ab913ddd61b130f26eb5c2881ba4ab96461fd4,9606,598,Q9Y232,0
c9a5800f8688aac159ef6b5e265b533e1738c59083f1d8e02f00a6d06144d793,9606,373,P53367,3
c9a7e100b7de1aa7405b9127be6d1f648b88ec0d6cad8bcc262641972b01aab7,9606,686,Q8IZ21-3,3
c9a87b6716c954286e12689cd625c12590b784d0647313fc38a6cf16f92708ee,9606,260,Q9BSF4,2
c9a95c1fef41d43d246323b8a1bb0a97f685e39bd966e1cc22e9b61376f65de1,9606,235,Q6PIK1,0
c9b09c2382d58e7f14e65e3c0f2f68e31e4f4d62b724ec7e863a5df58805342f,9606,404,Q5T4F4-2,0
c9b11f22a33fb82d1f31185d313869f0afff01b00746379e896e7d63570e3f00,559292,254,P40303,2
c9b1d5345232f6972507db92f66eb4520a6f4c3cbe5c4ab50c55bf2c5866736c,9606,938,Q86XL3,6
c9b40fe403b40068b2bcfbb6a14c7adf60554acdf015f4bfeccb5e872c8334bc,9606,730,A8K2R3,0
c9b7977782e7a4da50dde02ff5b38d5c5f68baafbbcf51f36caf715bad0fd53f,9606,335,A8K2U6,0
c9b81e4d73b2c153053f7db4f01435378a21c7f903acca541a312eba67ed8e0c,9606,116,Q96GE9,1
c9b9744593f760681b75df6827e9e1babe1253529067c98e70f5dea72a026e32,9606,175,P62330,6
c9bb9fe61926890b0666feab9b6cede62b5e7847117005bbd97a9ad89bb6c8b6,9606,360,Q8N8Q9,0
c9c05b3554300f88de7317e01bcbf05d69f378b6523d81e4aa1bae30cb27fb30,9606,1243,Q6ZRQ5,1
c9c21f13ee01932a82252cafe8435b34eba7337a03b38b78d692a2ab08b64bd6,9606,1213,P55201-3,4
c9c62f6c94abd2acf75c022e43fd489bb14d2e6652fa08c0ee4d1586e39de797,9606,355,Q14103;Q14103-1,51
c9c940a37064f559676f430a472ca13abd0344097e9caea8fde931bd54f2bfa4,9606,286,O60930,2
c9c9be264464e5c49996ab86d70b38d7e53a02280561578ca9daeba42cfc5239,9606,425,E9PJ23,0
c9cf5ce451551420b05c33b17d1e1a69c5bd55854578c48d3a9facb85b092d72,9606,432,P20248,8
c9d2fb2bfe956f06503fe55fe7454216a25469a913cfd9aa78aa631267e0c8e4,9606,280,Q8NC01,0
c9db13fdf257d0418b47917f4eee14e423599ee11ebede3ddc44857e15da838a,9606,513,Q96NA8,2
c9ded271e62a7057cf585c4711d1cd31e8c5fbf609e5bac3e726813bfe3b1889,9606,557,Q5JS13,1
c9df3f52316164964bcff7e849c1aeae240651c12ce4867d088ac88c3aef6fda,9606,367,Q9Y2D2-2,0
c9e06685687023a01ceb84e69a5582f3a970f7d9c1e91259ac5c3ae2a1ef17d1,559292,205,P23285,2
c9e1948940948005c63192fb4bd0038633f542a5fc3afe24901cdaad57762a6e,9606,524,Q8N414,0
c9e1e21512667a8d835cf7c1ca10bd1fc12aa8e2cc749590dbef439cec5bd3c0,9606,233,P55075,0
c9e670cb8f8b21cc31b314f8bc5c1c4ae9f33ab34a99f5cdfeb490d4e4483e0b,9606,678,Q96C10,6
c9e8ab90282e4a77a02f2fe84c9942e1b7eaa151e15a11fdf94c14bd161fdb41,9606,187,A6NKQ9,0
c9f33d272ab23005afcc536c530b70330ac4e034c093a518c167c6ad2925e6e2,9606,646,Q96F45,3
c9f715655362fd790fa9273c99fce6f8dbbbcedea0bc902086ef62838fde2bea,9606,235,Q9Y691,0
c9fa11580be81a1f797c7342de816a6e0caf16d5a6e351d5766ac6c3f7a5ec0a,9606,963,Q14114,2
c9fd9c36bf8e5aed1c98370f40daee467aa60f4d6412435f72040be2ff0f440f,9606,1077,Q13905,1
ca01f05380a7eebacb22ceb7bd47420b16fcab910dd27ec6115c2e3238b751d0,9606,281,O00219-2,0
ca02b420050ba40dd66985087c43a50fecef9851da4ea589196a5d06658b9e94,9606,633,P48067-2,0
ca0622e7a26033ffeae7642abda5475a6d9c1cb4197a5a6730318a367f1c69be,9606,232,Q9NX09,2
ca07dc8a959a78af28836075d16923d0b3ffc1f336d30857ef9f249a26839e96,9606,1292,Q9BX66,10
ca09c7ca832dbc522763e41ddc44df7a85fe11d64a23655fded065bb79e6670d,9606,401,Q13561,35
ca0a2f65551abf277b5a27a15b432a4ad9c35caade8ad269380081faa34b250a,9606,118,Q5T7P3,0
ca0bf127c4523dd8551136a7ebc73659208579b305df940af13b94b5139f2599,9606,244,Q9H8H3,2
ca0c1de2a47ce2118fb32b92975312d67765d97a41c2e9570e093b2be6de568d,9606,223,Q96DZ9,1
ca0eff7cb43a9e3bdffd037d597c28c521fa00e8f76455db2a5dd8823a2b19cb,9606,332,Q99675,4
ca0f501b370e001b8ad11c92b15c734b07bd625bc08362b606d93a106838187b,9606,291,Q13326,0
ca10338e0290a270cfda1c955630495c37d34a05ca9230f05cfa7d9ce1f68fe6,9606,427,Q14653,13
ca16bb935eec639e78acc42fd5bd8ce0de5171eba85c0c0aba62bdc96e53b267,9606,919,P55786,8
ca1d71c254381da4de35c19e1c4166d7a0776cb86e1053dfe74a857b63b9f17e,9606,638,Q8N8V2,0
ca2b6a786cde8c13d030eebb0f8af2bd1835f2db18f876c7d9f4eb8dc7c444fa,9606,443,P15622-2,0
ca2c42d0133d761852e40b92c0373658611306303af0de8dacb852c6cf8b28f9,9606,633,P49748-2,0
ca2c7a23794794dc5b87c9ac320e2443f0a78cd97eb85981270847f7a9aaf7e8,9606,533,B7Z2B0,0
ca3117b7ef1f999d3539285bb847093bf13954c0f113cb21f99879a94157f27e,9606,337,P48729;P48729-1,15
ca33ea6f00bcc9fbd93a931831f2a6b5723e99922a4c24ed5dfdbfde852a88bf,9606,411,E9PF19,2
ca34652b15caef26218ee7078749ef298ee79d5ff5824a39460d1e9b80411639,9606,410,Q7KZN9,3
ca3d6916bc85a13be73125adbbf5cb67acdd42ad334840952baa7442328b1075,9606,276,A0A0S2Z5F2,0
ca40544fe68685d8f37bcd08b644bd6fceb21b00e5601944d74da86a85cb726b,9606,392,P49903,2
ca4ddb04fef2dea87868106ae8fe26ef3ad7fa8f97381f807dfd1591023fc12a,9606,1957,O94851,7
ca4fa250ce7a3c1d73bab95a5ad91fae2308e1df37e3f5ad1de422e122c4c7c0,9606,579,Q8NFG4;Q8NFG4-1,1
ca57639c7312c228ef076f053ab7ee4dc0195072dd0c37e72ad15fac32e06e0b,9606,534,Q8N159,0
ca5a4c6a871f4342efa6225f8ef7853d36060699d5426baa120421d70c6282a0,9606,402,Q96NG5,0
ca5cbca12840c0c3f61111967e68eb8b8c796ad15b49b5e6f46d78ed2135689a,9606,152,K7ELC2,1
ca5f3ebc3a796a535fa44ee8b7aaee33338c7e12b681265794313de022ea93a7,9606,177,P13232,0
ca6165b26e38492785e3facff8c1d8c0f29fd4894fe1b3cd036abb51ffdbc43a,9606,321,Q96SQ7;Q96SQ7-1,0
ca637f4319934681245674ee034d3aadae88883ab0142ffa0da1699b97c0480e,9606,254,Q9BQP9,0
ca65c5ef5022bd98ea1a0fba9b7a368bce01cf78674d85d6fd0b210626e19dae,9606,539,P05166,42
ca65ffda62c7cfd75c8abbce71a98e7207aafc3a0712c4f02b25fc73999dd496,9606,819,Q96ST2;Q96ST2-1,6
ca66fb8a9f8efcfddd2c229597659f5ea243043952ff387abf937c8f2d5d1fe7,9606,456,Q9H7H0,8
ca6c22cecaa51cb8797336554422e22ad1ce3a2d4b6838422e5a5bc0a03d76fd,9606,998,P54753,12
ca6d0b6706f8e5e3d950d6cd65b76c0c6d70a8d175b5c0e5441a64bc1c88e26e,9606,574,P06276-PRO_0000008613,0
ca6f20183060b3572c9777f1fed66afc8b943aa2c07e1028fcce72ae2bbdf538,9606,1927,P21675-25,6
ca7335534706eaee0b3285e2bf144847454e478d92fb6f4aabbe2b78450349a2,9606,490,O14879;Q5T765,6
ca78c378065163c20a83a9af9e1f8a8cdb30cbda0bc1c835a1ad4024cb7d914a,9606,159,Q68DG8,0
ca794612d4bd8daab32f2463f1ba830b4d27b04f9492106b144555f5814a6f91,9606,729,Q59EF6,0
ca7961a147a9a5cffaca889ff3c12453b08caa6ab86394cb2987032b692bcd89,9606,872,Q9BXP5-2,12
ca7cb6a64ed350ee677984cc7b94f8f5b596c9d24204d54a28b993e49239a760,9606,365,Q5S3G3,3
ca8783b8053e1373c8358af24d59933449f4a63bbae1a5f44f9b3c81490c6c7f,9606,763,Q13627;Q13627-1,2
ca8b89868a02cdb914cc45244d8bfd5f401bb5b6d06b451cdedc16eae83b5174,9606,746,B4DKR1,0
ca8b9a0e09727151f7ef64561685760abf0025c745b45dfe3281ae600e0882af,9606,927,Q86XK2,3
ca8f96d503cbb2b0ca528ef557c273eb235686e18d33e0f9cf9257604f55e02f,9606,132,J3QR88,0
ca93d77abf83b8feb113edd6e90a1db0b39b20b91cc300b52afb13c6c3d43121,9606,344,Q8N0S6,1
ca9480b432598e6bc3c3cb7ec36080acaab47b93bec7d2bf21fb9255f53a12ae,9606,881,B9ZVT1,0
ca94dd0e5e867b54dd4e2cf867982bb2847612a5488987d8177c81508b2c9f4c,9606,1755,Q8IWV8,9
ca963d1a6a6b19770f25fa99356eb100543fbd5d9fe585294edd51736c97a5d4,9606,453,P36896-5,2
ca9c7d89da4c29655e9d84a281b058f33ab12dbb7b30e16dfbc236ccb83a1687,9606,694,F8VUA7,0
caa25f7a88bdcd3bd9e48aecfcb93b1221a78418705f9dec5fef91c98362803c,9606,355,Q8N8C0,1
caa30446ebda2de2cbadb68d8e056e87b920fb58c6176981a4cd4d62601bd431,559292,397,Q08144,3
caa66c8069880514fd225b7c8673a1f4877dbfc3e15d10e69400cb453a226918,9606,323,Q08722;Q08722-1,5
caa6cff944188afe3689ad589f56c541bc84c29d4ee269037a054b7599426116,9606,648,Q59FT7,0
caa719a5f4a9ef24ec12148de36e75ae9f183b20efa4bfa9797af819dba2f56f,9606,462,P17544-2,0
caafe82d63201ccdd5d3b408575ab46969f7c1141921200524b06e1de446fd91,9606,740,Q8IZ41,1
cab1fe1eb1d1c16d6691d34190b6bd796860aeacc69716f96fe0531bfeb5bccb,9606,554,Q9H0B3-2,0
cab2686aa9266d6480b78dbca6270fe8de796ddc0f4861812590c6e8b4529599,9606,322,Q96S97,0
cab46bc57a39e00c016a0d3f7904b5076aa2b082f595bd156c08a2f5a446aeac,9606,1258,Q96PY6,2
cab9f7ee55a70b3ac144cb282e2d21f1128fa3f7334aed9ded46e2c3fd4f5911,9606,438,Q13286,3
cabb374d5ce7c43473ffc2f9879784f2410d2eba561f94651c732f240b6590aa,9606,375,P00325,3
cabcd0382ed2f6481aa338d4235c57b559cc4d1a254f9c9aae6c341230ecaa90,9606,1338,P17948;P17948-1,16
cac0e9e8fdd98a4882f271eb9cb519b2c2f721b4613aacd302a9ec0fc2ee0ed2,9606,84,O60756,0
cac11874e46fc669e356c91bf2d3bb2a7548d0e86cf88b5a7ebdef6ef3921523,9606,396,Q9NQS5,0
cad059dd2ca126ffcbd8fcb325a3a40dcc2bec8485eef7c01e6af70b2b653ef5,9606,578,Q969N2,10
cad54c2870d3dd667185d08c2524927445f5d98779993a5dff9b44a66f45e9af,9606,204,Q9HD36,0
cadad2239e2e521ef10def4e49020f260c10bf18226fb7753490c47d44f7c633,9606,356,B4DDB6;P51991-2,3
cadc69fcdcbd31ba92f8f23db991c902da6eb0f4894fa3473f0509b90e3fa554,9606,334,Q5TH74,0
cade615584df85ac65ae57dfba02d72e2beaf46fb7c1bfa00029c147214e95b8,9606,208,Q9UF11-2,0
cae3f40bf1fdd386be7c7b5a262842bdb8c7c5c79fe1f733fd229e4531bcad08,9606,710,Q2TAK8,1
cae69d0c106884fb377d04711b8743fb5622662c1f0f70bff6cb146e2b2ff7c5,9606,305,Q96NL1,0
caec5bcb27b696d5a25093b9ddc086c2aa6dac0e3485bef0282c4070655d4d9a,9606,393,Q7L8J4,0
caf1a12c9adda0924f1d7d8e39cbece22187fb34fc32d74f62ad64efabd9fc37,9606,919,Q13003,0
caf2a1145f142a62f1cfc4fb91b0daaf26eb16db5438c6f7ad683cbc76f62cde,9606,272,Q9H2A3,1
caf343257590d0955e08cbc0f9f7d93aef9ebc6874b9aa8bb7a3bc013d1da192,9606,267,Q9BYD2,7
caf4d85e3086d7b83a32e29a4e9da3d958ab3626c9a2e88e9a5294433643c21b,9606,452,Q9H8Y8,27
caf58727064a5dece6f04a768ff35dbd25cb947f778c1f2d3650951ba94b6bfe,9606,236,Q9UNK0,25
